Fuel Type Code,Station Name,Street Address,Intersection Directions,Municipality,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,HAMPTON1 HAMPTON4,5800 New Jersey 42,The station is in the back of the building,Washington Township,NJ,8012,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.762437,-75.046405,8/26/2026,389876,2026-08-26 02:47:19 UTC,,,,4/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HAMPTON1 HAMPTON5,5800 New Jersey 42,The station is in the back of the building,Washington Township,NJ,8012,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.7623,-75.046398,8/26/2026,389877,2026-08-26 02:47:19 UTC,,,,4/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Honda of Hackettstown,48 U.S. 46,,Hackettstown,NJ,7840,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,40.845935,-74.81159,8/26/2026,390031,2026-08-26 00:35:01 UTC,,,,4/16/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Isles - Perry Street Headquarters,265 Allen Street,,Trenton,NJ,8618,,888-356-8911,E,,Public,24 hours daily,,,,,,,2,,FLO,https://www.flo.com,GPS,40.2247727,-74.7609776,8/26/2026,390187,2026-08-26 04:15:37 UTC,,,,4/18/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Bellmawr, NJ - Tesla Supercharger",12 S Black Horse Pike,,Bellmawr,NJ,8031,,877-798-3752,E,,Public,24 hours daily. Open to all vehicles.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.865597,-75.079665,6/18/2026,390330,2026-06-18 14:46:21 UTC,P,,,2/13/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,"Harrison, NJ - Tesla Supercharger",450 Bergen St,,Harrison,NJ,7029,,877-798-3752,E,,Public,24 hours daily. Open to all vehicles.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.743411,-74.154278,6/18/2026,390334,2026-06-18 14:46:21 UTC,P,,,2/18/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Toms Ford,200 NJ-35,,Keyport,NJ,7735,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,40.424423,-74.200214,8/26/2026,390490,2026-08-26 05:27:19 UTC,,,,12/5/2024,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Teaneck, NJ - Tesla Supercharger",500 Frank W Burr Blvd,,Teaneck,NJ,7666,,877-798-3752,E,,Public,24 hours daily. Open to all vehicles.,A D Debit M V,,,,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,40.870689,-74.004883,6/18/2026,390492,2026-06-18 14:46:21 UTC,P,,,3/17/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,"Paramus, NJ - Bergen Town Center - Tesla Supercharger",1 Bergen Town Center,,Paramus,NJ,7652,,877-798-3752,E,,Public,24 hours daily. Open to all vehicles.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,40.912748,-74.057515,6/18/2026,390531,2026-06-18 14:46:21 UTC,P,,,4/16/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Piscataway YMCA,520 Hoes Ln,,Piscataway,NJ,8854,,866-816-7584,T,8/1/2026,TEMPORARILY UNAVAILABLE (Public),Mon: 5:30am-10:00pm; Tue: 5:30am-10:00pm; Wed: 5:30am-10:00pm; Thu: 5:30am-10:00pm; Fri: 5:30am-10:00pm; Sat: 7:00am-4:00pm; Sun: 7:00am-4:00pm,,,,,,10,,,EV Connect,https://www.evconnect.com,GPS,40.535236,-74.47022,8/26/2026,390580,2026-08-26 03:53:10 UTC,,,,4/22/2025,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ATL. HIGHLANDS PIER LOT ST3,9 First Avenue,,Atlantic Highlands,NJ,7716,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.416625,-74.036727,8/26/2026,390619,2026-08-26 02:55:15 UTC,,,,4/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ATL. HIGHLANDS PIER LOT ST 2,9 First Ave,,Atlantic Highlands,NJ,7716,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.416527,-74.036734,8/26/2026,390620,2026-08-26 02:55:15 UTC,,,,4/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ATL. HIGHLANDS PIER LOT ST1,9 First Avenue,,Atlantic Highlands,NJ,7716,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.416522,-74.036752,8/26/2026,390621,2026-08-26 02:55:15 UTC,,,,4/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BUHLER CJDR EXPP PL2000,2 Bayview Avenue,BACK OF PARKING LOT,Hazlet,NJ,7730,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,40.421739,-74.191963,8/26/2026,390624,2026-08-26 02:55:17 UTC,,,,4/23/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MCDONALD'S EASTON 01,940 Easton Avenue,,Franklin Township,NJ,8873,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.51325,-74.487144,8/26/2026,390626,2026-08-26 02:55:17 UTC,,,,4/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MCDONALD'S PARAMUS 02,828 New Jersey 17,,Paramus,NJ,7652,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.976234,-74.08138,8/26/2026,390631,2026-08-26 02:55:18 UTC,,,,4/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MCDONALD'S PARAMUS 01,828 New Jersey 17,,Paramus,NJ,7652,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.97614,-74.08149,8/26/2026,390632,2026-08-26 02:55:18 UTC,,,,4/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,The Gleason,7 W Parker Avenue,,Maplewood,NJ,7040,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,https://blinkcharging.com,GPS,40.73648288,-74.26820235,8/26/2026,390879,2026-08-26 00:49:34 UTC,,,,4/25/2025,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,123 MAIN 123 MAIN ST,123 Main St,Parking lot,Flemington,NJ,8822,,888-758-4389,E,,Public,Mon: 8:00am-5:00pm; Tue: 8:00am-5:00pm; Wed: 8:00am-5:00pm; Thu: 8:00am-5:00pm; Fri: 8:00am-5:00pm; Sat: 8:00am-5:00pm; Sun: 8:00am-5:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.508971,-74.859017,8/26/2026,391536,2026-08-26 02:55:45 UTC,,,,5/1/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Lester Glenn Ford,900 NJ-35,,Ocean Township,NJ,7712,,888-717-4544,E,,Public,24 hours daily,,,,,,4,4,,CHARGESMART_EV,https://chargesmartev.com,GPS,40.232768,-74.039116,8/26/2026,391679,2026-08-26 04:50:55 UTC,,,,5/2/2025,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Piscataway Twp - Sterling Village,1 Sterling Dr,Sterling Dr. and Skiles Ave. Located in parking lot of the Sterling vIllage housing complex.,Piscataway,NJ,8854,,732-562-2300,E,,Public,24 hours daily,,,,,,4,,,EV Connect,https://www.evconnect.com,GPS,40.53685299,-74.47409809,6/6/2025,395307,2026-02-02 23:16:24 UTC,LG,,,5/1/2025,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,"8am-5pm first hour free, normal EV Connect pricing outside of business hours",,,,,,,,,,FALSE,,,,,,,,MD,FALSE,
ELEC,Piscataway Twp - Westergard Library,20 Murray Ave,Murray Ave & stelton Rd Located in library parking lot,Piscataway,NJ,8854,,732-562-2300,P,6/1/2025,PLANNED - not yet accessible (Public),24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,40.56862101,-74.4572057,6/6/2025,395309,2026-02-02 23:16:24 UTC,LG,,,6/1/2025,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,LIBRARY,,,,,,,"8am-5pm first hour free, normal EV Connect pricing outside of business hours",,,,,,,,,,FALSE,,,,,,,,MD,FALSE,
ELEC,Piscataway Twp - Public Safety,555 Sidney Rd,Sidney Rd. & Hoes Ln. Location in parking lot on north side of Public Safety building.,Piscataway,NJ,8854,,732-562-2300,P,11/1/2025,PLANNED - not yet accessible (Public),24 hours daily,,,,,,6,,,EV Connect,https://www.evconnect.com,GPS,40.53986204,-74.46969932,6/6/2025,395310,2026-02-02 23:16:24 UTC,LG,,,,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,STATE_GOV,,,,,,,"8am-5pm first hour free, normal EV Connect pricing outside of business hours",,,,,,,,,,FALSE,,,,,,,,MD,FALSE,
ELEC,Millbrook Manor,2 Sawmill Rd,,Brick Township,NJ,8724,,949-945-2000,T,7/10/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,40.1095853,-74.1165542,8/26/2026,395364,2026-08-26 04:57:31 UTC,,,,5/10/2025,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Clarion Hotel,815 Route 37W,,Toms River,NJ,8755,,949-945-2000,E,,Public,24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,39.9701038,-74.2373918,8/26/2026,395365,2026-08-26 04:57:39 UTC,,,,5/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,STDNEWBRUNSWICK STATION 2,90 New St,,New Brunswick,NJ,8901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.492172,-74.4441,8/26/2026,395715,2026-08-26 01:37:40 UTC,,,,5/16/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CCNB CCNB PAD,2416 U.S. 1,Retail Pad,North Brunswick Township,NJ,8902,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.442428,-74.504251,8/26/2026,395720,2026-08-26 02:54:15 UTC,,,,5/16/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CCNB CCNB FREDDY'S,2516 U.S. 1,Freddy's,North Brunswick Township,NJ,8902,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.442226,-74.504503,8/26/2026,395721,2026-08-26 02:54:16 UTC,,,,5/16/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NBPA 1435 51ST L2,1435 51st Street,Public: Station Time Rate First 2hrs $1.50hr Overstay Time Rate After 2hrs$5.00hr Fleet: FREE,North Bergen,NJ,7047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.786407,-74.027874,8/26/2026,395812,2026-08-26 02:56:49 UTC,,,,5/17/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Duke Farms,1112 Dukes Parkway West,,Hillsborough,NJ,8844,,800-636-0986,E,,Public,,,,,,,4,4,,CHARGELAB,https://chargelab.co,GPS,40.545535,-74.62529,8/26/2026,396164,2026-08-26 05:36:05 UTC,,,,5/22/2025,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Winner Ford - DCFC,250 Haddonfield-Berlin Road,,Cherry Hill Township,NJ,8034,,888-998-2546,E,,Public,Mon: 7:00am-8:00pm; Tue: 7:00am-8:00pm; Wed: 7:00am-8:00pm; Thu: 7:00am-8:00pm; Fri: 7:00am-8:00pm; Sat: 7:00am-8:00pm; Sun: 7:00am-8:00pm,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,39.89007739,-75.02090985,8/26/2026,396230,2026-08-26 00:46:53 UTC,,,,5/23/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Winner Ford - Series,250 Haddonfield-Berlin Road,,Cherry Hill Township,NJ,8034,,888-998-2546,E,,Public,Mon: 8:00am-7:00pm; Tue: 8:00am-7:00pm; Wed: 8:00am-7:00pm; Thu: 8:00am-7:00pm; Fri: 8:00am-7:00pm; Sat: 8:00am-4:00pm; Sun: 12:00am-12:00am,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,39.89006092,-75.0209313,8/26/2026,396232,2026-08-26 00:54:29 UTC,,,,5/23/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WEXFORD ALEXFORD,100 Dorchester Dr,,Lumberton Township,NJ,8048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.975133,-74.765986,8/26/2026,396235,2026-08-26 02:43:47 UTC,,,,5/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,STARBUCKS STORE #68874,206 US-46,,Rockaway,NJ,7866,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.890633,-74.514404,8/26/2026,397041,2026-08-26 02:56:45 UTC,,,,5/28/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,35 Waterview,35 Waterview Blvd,,Parsippany,NJ,7054,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.87484,-74.42607,8/26/2026,397123,2026-08-26 04:47:50 UTC,,,,5/29/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,West Deptford Library Parking Lot,611 Academy Ave,,West Deptford,NJ,8096,,800-636-0986,E,,Public,,,,,,,2,,,CHARGELAB,https://chargelab.co,GPS,39.857053,-75.147899,8/26/2026,397425,2026-08-26 05:36:08 UTC,,,,5/30/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BOROUGH  HALL BOROUGH HALL,281 Rock Rd,,Glen Rock,NJ,7452,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.96233,-74.127991,8/26/2026,397558,2026-08-26 02:56:53 UTC,,,,6/3/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BOROUGH  HALL BOROUGH HALL 2,281 Rock Rd,,Glen Rock,NJ,7452,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.962306,-74.127959,8/26/2026,397559,2026-08-26 02:56:53 UTC,,,,6/3/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Montvale PD,12 Depiero Dr,,Montvale,NJ,7645,,833-611-5965,E,,Public,24 hours daily,,,,,,,4,,VIALYNK,https://www.lynkwell.com,GPS,41.04812,-74.06029,8/26/2026,397577,2026-08-26 04:47:50 UTC,,,,6/3/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Route 33 Nissan,951 NJ-33,,Trenton,NJ,8690,,609-586-1900,E,,Public,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,40.228718,-74.672691,7/3/2025,397598,2026-02-02 23:16:24 UTC,P,,,6/5/2012,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,CCMUA ADMIN BLD ADMIN ST1,1645 Ferry Avenue,,Camden,NJ,8104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.923755,-75.122664,8/26/2026,397811,2026-08-26 02:49:06 UTC,,,,6/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PV MONMOUTH RB CHARGER 1,120 Monmouth Street,garage 1,Red Bank,NJ,7701,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.349505,-74.071249,8/26/2026,397825,2026-08-26 02:56:00 UTC,,,,6/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PV MONMOUTH RB CHARGER 4,120 Monmouth St,garage 4,Red Bank,NJ,7701,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.349361,-74.071387,8/26/2026,397826,2026-08-26 02:56:00 UTC,,,,6/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PV MONMOUTH RB CHARGER 3,120 Monmouth St,garage 3,Red Bank,NJ,7701,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.349361,-74.071387,8/26/2026,397827,2026-08-26 02:56:00 UTC,,,,6/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PV MONMOUTH RB CHARGER 2,120 Monmouth St,garage 2,Red Bank,NJ,7701,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.349361,-74.071387,8/26/2026,397828,2026-08-26 02:56:00 UTC,,,,6/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Richard Stockton Travel Plaza,NJ Turnpike Post 58 S,,Hamilton Township,NJ,8620,,888-557-7099,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,APPLEGREEN,https://www.applegreenelectric.com,GPS,40.177088,-74.631846,3/12/2026,397997,2026-03-12 20:29:51 UTC,P,,,6/6/2025,,,,,J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.58 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Joyce Kilmer Travel Plaza,NJ Turnpike Mile 8 N,,East Brunswick,NJ,8816,,888-557-7099,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,APPLEGREEN,https://www.applegreenelectric.com,GPS,40.415918,-74.444351,3/12/2026,397998,2026-03-12 20:29:51 UTC,P,,,6/6/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.55 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,"Pine Brook, NJ - Tesla Supercharger",16 US-46,,Pine Brook,NJ,7058,,877-798-3752,E,,Public,24 hours daily. NACS partner enabled.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.859132,-74.343192,6/18/2026,398011,2026-06-18 14:46:21 UTC,P,,,6/5/2025,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,TOUCH DYNAMIC CHARGER 1 LEFT,121 Corporate Blvd,Charger 1 left port,South Plainfield,NJ,7080,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.545931,-74.41861,8/26/2026,398104,2026-08-26 02:55:28 UTC,,,,6/11/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,South Jersey Foreign Autosales LLC - Level 2,4304 U.S. 9,,Freehold,NJ,7728,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.28042801,-74.29510621,8/26/2026,398246,2026-08-26 00:40:25 UTC,,,,1/9/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,South Jersey Foreign Autosales LLC - DCFC,4304 U.S. 9,,Freehold,NJ,7728,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,40.28042801,-74.29510621,8/26/2026,398250,2026-08-26 00:47:27 UTC,,,,12/13/2023,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,160 Princeton Hightstown Rd,160 Princeton Hightstown Rd,,East Windsor,NJ,8520,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,4,,,LOOP,https://loopglobal.com,GPS,40.27953,-74.55161,7/15/2026,399662,2026-07-15 18:47:09 UTC,P,,,3/4/2024,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$35 monthly service fee,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,22 Sylvan Way,22 Sylvan Way,,Parsippany,NJ,7054,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,8,,,LOOP,https://loopglobal.com,GPS,40.845894,-74.438843,7/15/2026,399663,2026-07-15 18:47:09 UTC,P,,,12/12/2024,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$15 monthly service fee,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,2900 W Bangs Ave,2900 W Bangs Ave,,Neptune,NJ,7753,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,4,,,LOOP,https://loopglobal.com,GPS,40.220112,-74.059791,7/15/2026,399664,2026-07-15 18:47:09 UTC,P,,,3/28/2025,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.15 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,800 Madison St,800 Madison St,,Hoboken,NJ,7030,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,1,,,LOOP,https://loopglobal.com,GPS,40.74783542,-74.03665122,7/15/2026,399665,2026-07-15 18:47:09 UTC,P,,,6/2/2025,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.40 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Avalon at Edgewater I,100 River Mews Ln,,Edgewater,NJ,7020,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,9,,,LOOP,https://loopglobal.com,GPS,40.82041168,-73.97865295,7/15/2026,399666,2026-07-15 18:47:09 UTC,P,,,3/25/2025,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.40 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
